human	bakers	score
Q14004	P38991	0.027809680065627562
Q02779	P38991	0.029138638228055784
P42684	P38991	0.028876127973748975
O94921	P38991	0.02874487284659557
P29320	P38991	0.029319114027891714
Q8WZ42	P38991	0.02918785890073831
Q9UBE8	P38991	0.028613617719442166
Q13882	P38991	0.02754716981132075
Q9UPZ9	P38991	0.028187038556193603
P41279	P38991	0.028876127973748975
O60674	P38991	0.028055783429040197
Q00537	P38991	0.028055783429040197
Q9NWZ3	P38991	0.027547169811320757
P41240	P38991	0.027678424938474156
P21802	P38991	0.02792452830188679
Q9NYL2	P38991	0.027284659557013948
Q8IZL9	P38991	0.027366694011484824
P20794	P38991	0.027612797374897458
Q9UKI8	P38991	0.029319114027891714
Q15375	P38991	0.02831829368334701
P42680	P38991	0.027990155865463495
P54764	P38991	0.02794093519278097
Q9UHD2	P38991	0.028121410992616894
Q86UE8	P38991	0.028941755537325673
P49840	P38991	0.02710418375717801
P51813	P38991	0.027547169811320757
Q14289	P38991	0.02692370795734209
P22607	P38991	0.027038556193601314
Q9NYV4	P38991	0.026661197703035273
P50750	P38991	0.02616899097621001
P49841	P38991	0.02705496308449549
Q00534	P38991	0.02679245283018868
Q06187	P38991	0.026677604593929455
Q06418	P38991	0.026037735849056602
Q96Q40	P38991	0.026480721903199344
P15056	P38991	0.026349466776045938
P29317	P38991	0.027432321575061525
P04629	P38991	0.026989335520918787
P46734	P38991	0.02566037735849057
P54760	P38991	0.02710418375717801
P10398	P38991	0.0259064807219032
P04049	P38991	0.026349466776045945
Q08881	P38991	0.027481542247744052
Q02763	P38991	0.02615258408531583
Q14164	P38991	0.02679245283018868
Q9UQ07	P38991	0.02654634946677605
P54762	P38991	0.026595570139458576
Q13546	P38991	0.02564397046759639
Q16659	P38991	0.026529942575881867
P50613	P38991	0.025463494667760458
P54753	P38991	0.026841673502871206
P80192	P38991	0.026726825266611975
Q9Y572	P38991	0.02534864643150123
P07948	P38991	0.02616899097621001
P11362	P38991	0.026415094339622643
Q07912	P38991	0.026611977030352747
P12931	P38991	0.0257752255947498
P54756	P38991	0.026611977030352747
P42679	P38991	0.02533223954060705
Q01973	P38991	0.025529122231337166
Q9BWU1	P38991	0.025594749794913864
P45985	P38991	0.025135356849876948
P27361	P38991	0.026349466776045938
Q9Y3S1	P38991	0.025906480721903196
P33981	P38991	0.026037735849056602
P08631	P38991	0.025086136177194424
P22455	P38991	0.025709598031173092
P52564	P38991	0.02446267432321575
Q9BYP7	P38991	0.026283839212469236
Q59H18	P38991	0.02431501230516817
P07947	P38991	0.02520098441345365
Q13308	P38991	0.025775225594749793
P28482	P38991	0.026037735849056602
Q9H4A3	P38991	0.02608695652173913
Q5TCX8	P38991	0.025955701394585723
P29322	P38991	0.026415094339622643
P11802	P38991	0.02464315012305168
O43781	P38991	0.024708777686628387
P29323	P38991	0.025594749794913864
Q15131	P38991	0.02464315012305168
Q9C0K7	P38991	0.025135356849876948
P49336	P38991	0.02495488105004102
P21127	P38991	0.024003281378178837
P42681	P38991	0.02464315012305168
Q96J92	P38991	0.025086136177194417
Q92630	P38991	0.024397046759639048
Q9UQ88	P38991	0.023707957342083676
P51617	P38991	0.023625922887612796
P07949	P38991	0.023445447087776867
P0C264	P38991	0.02393765381460213
P52333	P38991	0.023888433141919605
P29597	P38991	0.02395406070549631
Q9NR20	P38991	0.02331419196062346
P31152	P38991	0.02520098441345365
Q04912	P38991	0.024265791632485646
Q15303	P38991	0.02424938474159147
Q16539	P38991	0.02324856439704676
Q01974	P38991	0.02313371616078753
Q9NZJ5	P38991	0.02502050861361772
P06241	P38991	0.023379819524200166
P51451	P38991	0.02331419196062346
P21709	P38991	0.02401968826907301
Q9UF33	P38991	0.02457752255947498
Q8N2I9	P38991	0.02420016406890894
P49759	P38991	0.022050861361771944
P45984	P38991	0.0236915504511895
P00533	P38991	0.02313371616078753
P53779	P38991	0.02395406070549631
P23458	P38991	0.022378999179655457
P35590	P38991	0.022690730106644793
P06239	P38991	0.022493847415914682
P09769	P38991	0.022739950779327316
P17948	P38991	0.023757178014766202
P43403	P38991	0.022543068088597212
Q16832	P38991	0.022608695652173914
P19784	P38991	0.023117309269893357
Q2M2I8	P38991	0.021936013125512712
P08581	P38991	0.022559474979491387
P53778	P38991	0.021919606234618538
O15264	P38991	0.02167350287120591
Q96RU7	P38991	0.022608695652173914
Q8N165	P38991	0.022378999179655457
P45983	P38991	0.022510254306808856
Q92519	P38991	0.022378999179655457
Q96C45	P38991	0.021722723543888434
Q38SD2	P38991	0.022378999179655457
Q13523	P38991	0.02155865463494668
Q96RU8	P38991	0.021853978671041836
P68400	P38991	0.02167350287120591
P43405	P38991	0.021345365053322393
Q15759	P38991	0.021427399507793272
O75460	P38991	0.021427399507793276
Q8TDR2	P38991	0.02155865463494668
P16234	P38991	0.021361771944216568
P35968	P38991	0.02129614438063987
Q13470	P38991	0.02205086136177194
Q8NEV1	P38991	0.020968006562756356
Q9ULM6	Q03264	0.024085315832649716
Q6ZT89	P38087	0.04675963904840033
O43772	P38087	0.043150123051681706
Q6Q0C1	P38087	0.043150123051681706
Q9Y619	P38087	0.033305988515176375
Q9BXI2	P38087	0.03191140278917145
P55851	P38087	0.028433141919606237
Q9H2D1	P38087	0.028498769483182935
Q9BQT8	P38087	0.02616899097621001
Q5SVS4	P38087	0.02572600492206727
Q8N5S1	P38087	0.02490566037735849
Q6NUK1	P38087	0.025217391304347823
Q9BV35	P38087	0.024708777686628387
Q86VD7	P38087	0.02495488105004102
P25874	P38087	0.023822805578342904
Q9UJS0	P38087	0.02420016406890894
Q02978	P38087	0.021985233798195242
O43808	P38087	0.021427399507793272
Q96DW6	P38087	0.021427399507793272
Q96DW6	P38087	0.02129614438063987
Q9HC21	P38087	0.021410992616899098
Q9HC21	P38087	0.021033634126333058
O75746	P38087	0.02205086136177194
Q96CQ1	P38087	0.020787530762920423
O95847	P38087	0.02047579983593109
Q9UJX6	Q12440	0.03888433141919606
Q8N442	P46943	0.19983593109105824
Q7Z2Z2	P46943	0.034782608695652174
P13639	P46943	0.03228876127973749
Q96RP9	P46943	0.029433962264150945
Q969S9	P46943	0.027875307629204267
Q15029	P46943	0.026907301066447908
Q9Y450	P46943	0.023757178014766202
P15170	P46943	0.023002461033634125
Q8IYD1	P46943	0.022050861361771944
Q9BUQ8	P23394	0.11911402789171452
Q9UJV9	P23394	0.0785890073831009
Q9NQI0	P23394	0.07579983593109106
O00571	P23394	0.0741591468416735
O15523	P23394	0.0741591468416735
Q86XP3	P23394	0.07399507793273175
Q92841	P23394	0.07219031993437244
P17844	P23394	0.07087776866283839
Q7L014	P23394	0.07186218211648893
Q9NXZ2	P23394	0.06792452830188679
Q5T1V6	P23394	0.06759639048400329
Q96GQ7	P23394	0.0649712879409352
Q9Y2R4	P23394	0.06103363412633306
Q86TM3	P23394	0.06103363412633306
Q9H0S4	P23394	0.05939294503691551
Q9BQ39	P23394	0.05988515176374077
P38919	P23394	0.05775225594749795
Q9NR30	P23394	0.05988515176374077
Q9Y6V7	P23394	0.05709598031173093
Q8TDD1	P23394	0.05479901558654635
P60842	P23394	0.05512715340442986
Q14240	P23394	0.05479901558654635
P26196	P23394	0.04938474159146842
Q13206	P23394	0.0502050861361772
Q9NVP1	P23394	0.04922067268252666
Q8NHQ9	P23394	0.04856439704675964
Q9H8H2	P23394	0.04872846595570139
Q13838	P23394	0.04692370795734208
O00148	P23394	0.04692370795734208
Q9NUU7	P23394	0.04659557013945857
Q9UMR2	P23394	0.04659557013945857
Q9NUL7	P23394	0.04790812141099262
Q9UHL0	P23394	0.044134536505332236
Q9GZR7	P23394	0.043314191960623465
Q8N8A6	P23394	0.04265791632485644
Q9UHI6	P23394	0.04101722723543889
Q9NY93	P23394	0.03954060705496308
Q92499	P23394	0.03855619360131255
Q96LU5	P28627	0.02933552091878589
Q96T52	P28627	0.020344544708777685
Q96HL8	P39743	0.021361771944216568
P07741	P49435	0.04774405250205086
Q9NPD3	P46948	0.05151763740771124
P43351	P06778	0.05709598031173093
Q2LD37	Q12150	0.0259064807219032
Q96FZ7	Q04272	0.028941755537325677
P46778	Q12672	0.06529942575881871
P43694	P43574	0.027481542247744052
Q92908	P43574	0.02685808039376538
P23771	P43574	0.02280557834290402
P23769	P43574	0.022871205906480722
Q9BWX5	P43574	0.023117309269893357
Q86VI3	Q12280	0.033798195242001644
P46940	Q12280	0.02963084495488105
Q13576	Q12280	0.029565217391304344
O15457	P40965	0.10910582444626743
P20585	P40965	0.06037735849056604
P43246	P40965	0.04987694831829368
O43196	P40965	0.04183757178014766
P52701	P40965	0.03839212469237079
P26885	P32472	0.04068908941755537
Q9NWM8	P32472	0.033798195242001644
P62942	P32472	0.03097621000820345
Q96AY3	P32472	0.03281378178835111
Q96AY3	P32472	0.03271534044298605
Q96AY3	P32472	0.0320098441345365
Q96AY3	P32472	0.03036915504511895
Q96AY3	P32472	0.03271534044298605
Q96AY3	P32472	0.032616899097621
Q96AY3	P32472	0.03191140278917145
Q96AY3	P32472	0.0302707136997539
Q96AY3	P32472	0.0320098441345365
Q96AY3	P32472	0.03191140278917145
Q96AY3	P32472	0.031205906480721902
Q96AY3	P32472	0.029565217391304344
Q96AY3	P32472	0.03036915504511895
Q96AY3	P32472	0.0302707136997539
Q96AY3	P32472	0.029565217391304344
Q96AY3	P32472	0.02792452830188679
O95302	P32472	0.032649712879409355
O95302	P32472	0.03159967186218211
O95302	P32472	0.03115668580803938
O95302	P32472	0.030024610336341264
O95302	P32472	0.03176374077112387
O95302	P32472	0.030713699753896633
O95302	P32472	0.0302707136997539
O95302	P32472	0.029138638228055784
O95302	P32472	0.03132075471698113
O95302	P32472	0.0302707136997539
O95302	P32472	0.02982772764561116
O95302	P32472	0.028695652173913046
O95302	P32472	0.03018867924528302
O95302	P32472	0.029138638228055784
O95302	P32472	0.028695652173913046
O95302	P32472	0.02756357670221493
P68106	P32472	0.02933552091878589
Q9NYL4	P32472	0.029762100082034455
Q02790	P32472	0.029565217391304344
Q00688	P32472	0.028547990155865465
Q9Y680	P32472	0.028318293683347005
Q13451	P32472	0.027432321575061525
Q5T1M5	P32472	0.023002461033634125
O75344	P32472	0.01896636587366694
Q6VN20	P53076	0.027612797374897458
Q96S59	P53076	0.02654634946677605
P40123	P17555	0.08334700574241181
Q01518	P17555	0.08187038556193602
P28715	P07276	0.0634946677604594
P28715	P07276	0.053486464315012305
P28715	P07276	0.05151763740771124
P28715	P07276	0.04150943396226415
P39748	P07276	0.028170631665299425
P39748	P07276	0.02602132895816243
P39748	P07276	0.025463494667760458
P39748	P07276	0.023314191960623464
Q17RS7	P07276	0.02881050041017227
Q9Y397	Q06551	0.04446267432321575
Q9NUE0	Q06551	0.03872026251025431
Q9C0B5	Q06551	0.03691550451189499
Q9ULC8	Q06551	0.03494667760459393
Q9NXF8	Q06551	0.03215750615258409
Q8WVZ1	Q06551	0.03084495488105004
Q9UIJ5	Q06551	0.02766201804757998
Q96MV8	Q06551	0.027366694011484824
Q9NYG2	Q06551	0.026415094339622643
Q5W0Z9	Q06551	0.02945036915504512
Q9NPG8	Q06551	0.024774405250205085
Q8IVQ6	Q06551	0.023757178014766202
Q9H6R6	Q06551	0.024150943396226414
Q8IUH5	Q06551	0.02424938474159147
Q969W1	Q06551	0.021722723543888434
Q8IUH4	Q06551	0.021722723543888434
Q9H8X9	Q06551	0.021739130434782608
Q6UX98	Q06551	0.020853158326497128
Q8WTX9	Q06551	0.021673502871205907
Q9UBS9	Q12232	0.05069729286300246
O43818	Q06506	0.06595570139458573
Q9NTK5	P38219	0.1332239540607055
Q96I59	P25345	0.0977850697292863
O43776	P25345	0.043642329778506975
P14868	P25345	0.03045118949958983
Q9UFF9	P39008	0.06562756357670221
Q9UIV1	P39008	0.06464315012305168
Q13765	P38879	0.03179655455291223
Q9BZK3	P38879	0.02982772764561116
E9PAV3	P38879	0.030582444626743227
O15069	P38879	0.029499589827727647
Q9H009	P38879	0.026661197703035273
P11166	P39004	0.052009844134536506
P11169	P39004	0.04987694831829368
P14672	P39004	0.05102543068088597
Q8TDB8	P39004	0.04987694831829368
P11168	P39004	0.04807219031993437
Q96QE2	P39004	0.046103363412633304
Q9NY64	P39004	0.04708777686628384
Q9UGQ3	P39004	0.044134536505332236
Q9NRM0	P39004	0.03872026251025431
P22732	P39004	0.04298605414273995
Q8TD20	P39004	0.03609515996718622
Q7KZI7	P22211	0.037243642329778504
P27448	P22211	0.035767022149302705
O14757	P22211	0.034618539786710416
Q96L34	P22211	0.035438884331419195
Q9P0L2	P22211	0.034126333059885154
Q8TDC3	P22211	0.03253486464315013
Q00526	P22211	0.030582444626743227
P21127	P22211	0.03122231337161608
Q9UQ88	P22211	0.03128794093519278
P20794	P22211	0.03013945857260049
Q9NRH2	P22211	0.03089417555373257
P24941	P22211	0.029565217391304344
O60285	P22211	0.029942575881870385
O96013	P22211	0.029893355209187858
Q9UPZ9	P22211	0.02982772764561116
Q8IWQ3	P22211	0.030024610336341264
P57059	P22211	0.0303363412633306
A0A0B4J2F2	P22211	0.030205086136177194
Q15131	P22211	0.029319114027891714
P57058	P22211	0.029893355209187858
Q9Y2K2	P22211	0.029762100082034452
O76039	P22211	0.0289909762100082
Q9H093	P22211	0.028876127973748975
P50613	P22211	0.02836751435602953
P06493	P22211	0.028055783429040197
Q13153	P22211	0.027858900738310093
Q13177	P22211	0.028236259228876133
Q14680	P22211	0.0282526661197703
Q96PF2	P22211	0.027858900738310093
Q9P286	P22211	0.027875307629204267
Q6P0Q8	P22211	0.02831829368334701
O75914	P22211	0.027235438884331418
Q9UL54	P22211	0.028318293683347005
Q9Y6R4	P22211	0.028433141919606237
O15021	P22211	0.027858900738310093
Q8TD19	P22211	0.027481542247744052
O00444	P22211	0.027727645611156686
P11802	P22211	0.026989335520918787
Q9Y2H9	P22211	0.027727645611156686
P53779	P22211	0.02654634946677605
Q6P3R8	P22211	0.027235438884331418
Q9BWU1	P22211	0.027612797374897458
Q13131	P22211	0.026972928630024606
Q9H0K1	P22211	0.027612797374897458
Q7L7X3	P22211	0.026726825266611978
Q9NQU5	P22211	0.02685808039376538
O60307	P22211	0.02730106644790812
Q9UBE8	P22211	0.02754716981132075
P53355	P22211	0.025972108285479904
P53778	P22211	0.026661197703035273
P51956	P22211	0.026677604593929448
Q00535	P22211	0.025840853158326498
Q14004	P22211	0.027038556193601314
Q86SG6	P22211	0.026611977030352747
O15264	P22211	0.026218211648892535
O94804	P22211	0.0259064807219032
Q9H2G2	P22211	0.02572600492206727
Q9NYV4	P22211	0.026415094339622643
Q6PHR2	P22211	0.026103363412633303
P45983	P22211	0.02539786710418376
O43930	P22211	0.025151763740771126
P49336	P22211	0.026661197703035273
Q00537	P22211	0.026234618539786713
P27361	P22211	0.025972108285479904
O15530	P22211	0.025594749794913864
Q00534	P22211	0.025217391304347823
P51817	P22211	0.024708777686628384
Q6A1A2	P22211	0.025151763740771126
Q9NRP7	P22211	0.02572600492206727
Q9BXA6	P22211	0.024954881050041015
Q9UIK4	P22211	0.024397046759639048
Q9BXA7	P22211	0.024954881050041015
Q13233	P22211	0.025775225594749793
Q8IVW4	P22211	0.024708777686628384
Q13164	P22211	0.02490566037735849
P50750	P22211	0.024708777686628387
Q9NYY3	P22211	0.02534864643150123
Q9H2K8	P22211	0.024971287940935193
P28482	P22211	0.025086136177194424
Q96RG2	P22211	0.024528301886792454
Q13237	P22211	0.02420016406890894
P53667	P22211	0.024954881050041015
Q15759	P22211	0.02420016406890894
Q96RR4	P22211	0.02475799835931091
Q92772	P22211	0.02438063986874487
Q9H4B4	P22211	0.02502050861361772
P45984	P22211	0.02413453650533224
Q16539	P22211	0.023822805578342904
Q07002	P22211	0.024446267432321575
Q13043	P22211	0.02426579163248564
Q86UE8	P22211	0.024774405250205085
P54646	P22211	0.02351107465135357
Q9UKI8	P22211	0.02457752255947498
Q96LW2	P22211	0.02431501230516817
Q04759	P22211	0.023379819524200166
Q5MAI5	P22211	0.02351107465135357
P22612	P22211	0.02324856439704676
Q00536	P22211	0.024134536505332243
Q16659	P22211	0.02393765381460213
Q00532	P22211	0.023068088597210826
Q13188	P22211	0.023314191960623464
Q15831	P22211	0.023822805578342904
Q02156	P22211	0.022559474979491387
P51957	P22211	0.022871205906480722
Q12851	P22211	0.023379819524200166
P24723	P22211	0.022493847415914682
Q13163	P22211	0.02210008203445447
Q8IYT8	P22211	0.023560295324036095
Q9Y2U5	P22211	0.021985233798195242
Q8N568	P22211	0.02349466776045939
Q8IVH8	P22211	0.022378999179655457
O94921	P22211	0.022362592288761283
P53350	P22211	0.023445447087776867
Q05655	P22211	0.022313371616078752
P07332	P22211	0.02242821985233798
P31751	P22211	0.021542247744052504
Q9Y243	P22211	0.021542247744052504
P31152	P22211	0.022493847415914682
Q8N5S9	P22211	0.022674323215750615
Q9P1W9	P22211	0.02129614438063987
Q15139	P22211	0.022050861361771944
O94806	P22211	0.021739130434782608
Q9HC98	P22211	0.021345365053322393
P41743	P22211	0.02167350287120591
Q9UEE5	P22211	0.021164889253486464
Q9HBY8	P22211	0.020853158326497128
P05129	P22211	0.021164889253486464
Q9P289	P22211	0.021427399507793276
P11177	P32473	0.14175553732567678
P21953	P32473	0.06464315012305168
O00232	Q12250	0.11714520098441346
P53803	P40422	0.018310090237899916
P49585	P13259	0.07908121410992616
Q99447	P13259	0.033798195242001644
Q99447	P13259	0.029532403609515995
Q99447	P13259	0.029532403609515995
Q99447	P13259	0.025266611977030354
Q92698	P32863	0.19639048400328138
Q9Y620	P32863	0.15225594749794913
Q03468	P32863	0.08859721082854799
Q2NKX8	P32863	0.08334700574241181
Q9Y4B4	P32863	0.06776045939294503
Q9Y4B4	P32863	0.06185397867104184
O14647	P32863	0.07776866283839212
Q5T890	P32863	0.07662018047579984
Q12873	P32863	0.07662018047579984
Q8TDI0	P32863	0.07596390484003282
Q9HCK8	P32863	0.07547169811320754
O60264	P32863	0.07514356029532404
O14981	P32863	0.0756357670221493
Q9P2D1	P32863	0.07383100902378999
Q14839	P32863	0.07547169811320754
O14646	P32863	0.07399507793273175
Q8TD26	P32863	0.0741591468416735
P51532	P32863	0.07301066447908121
Q3L8U1	P32863	0.07284659557013946
P51531	P32863	0.07202625102543068
P28370	P32863	0.0712059064807219
Q9NRZ9	P32863	0.053978671041837574
Q9NRZ9	P32863	0.05233798195242002
Q86WJ1	P32863	0.06579163248564397
Q9H4L7	P32863	0.06415094339622641
P46100	P32863	0.04807219031993437
P46100	P32863	0.043970467596390485
P46100	P32863	0.043478260869565216
P46100	P32863	0.03937653814602133
Q9ULG1	P32863	0.03937653814602133
Q9ULG1	P32863	0.03904840032813782
Q9ULG1	P32863	0.03937653814602133
Q9ULG1	P32863	0.03904840032813782
Q6ZRS2	P32863	0.03839212469237079
Q6ZRS2	P32863	0.03822805578342904
Q6ZRS2	P32863	0.03773584905660377
Q6ZRS2	P32863	0.03757178014766202
Q9UNY4	P32863	0.035767022149302705
Q14527	P32863	0.033798195242001644
Q5FWF4	P32863	0.031977030352748154
Q96L91	P32863	0.02539786710418376
Q96L91	P32863	0.024708777686628387
Q96L91	P32863	0.025086136177194417
Q96L91	P32863	0.024397046759639048
Q9H9T3	Q02908	0.2774405250205086
P50213	P28241	0.11714520098441346
P51553	P28241	0.08170631665299426
O43837	P28241	0.08022969647251846
Q9NQT5	Q08285	0.03970467596390484
O60906	P40015	0.04232977850697293
Q92994	P29056	0.08515176374077113
Q00403	P29056	0.023822805578342904
P19447	Q00578	0.26808859721082856
O60508	P40968	0.09269893355209188
Q64LD2	P40968	0.03235438884331419
Q96DI7	P40968	0.03159967186218211
Q8NBT0	P40968	0.03159967186218211
P61964	P40968	0.029204265791632485
Q86VZ2	P40968	0.027169811320754716
Q9BVA0	P40968	0.026283839212469236
Q9BVA0	P40968	0.024889253486464313
Q9BVA0	P40968	0.024889253486464313
Q9BVA0	P40968	0.02349466776045939
Q9BZK7	P40968	0.02457752255947498
O60907	P40968	0.02424938474159147
Q6ZMY6	P40968	0.024085315832649716
Q9NVX2	P40968	0.023264971287940937
P43034	P40968	0.02313371616078753
Q969H0	P40968	0.023068088597210833
Q969H0	P40968	0.021853978671041836
Q9BQ87	P40968	0.022608695652173914
Q9BRX9	P40968	0.02224774405250205
Q15542	P40968	0.02155865463494668
Q8TED0	P40968	0.02123051681706317
Q8TC44	P40968	0.020968006562756356
Q9P015	P36520	0.026661197703035273
Q9Y6B6	P20606	0.07514356029532404
Q9NR31	P20606	0.0741591468416735
P62330	P20606	0.035767022149302705
P61204	P20606	0.035110746513535684
P84077	P20606	0.034454470877768664
P18085	P20606	0.033798195242001644
P84085	P20606	0.03347005742411813
P40616	P20606	0.032272354388843315
Q9NVJ2	P20606	0.031205906480721902
Q9H0F7	P20606	0.030713699753896633
P40617	P20606	0.030713699753896633
Q969Q4	P20606	0.030090237899917965
P36406	P20606	0.031205906480721902
Q8N4G2	P20606	0.029204265791632485
P36404	P20606	0.028941755537325677
Q96BM9	P20606	0.02881050041017227
P56559	P20606	0.02881050041017227
