mouse	bakers	score
P31938	Q03407	0.026551724137931033
P31938	Q03497	0.03727422003284072
P31938	Q03785	0.021247947454844006
P31938	Q03957	0.02357963875205255
P31938	Q08217	0.02246305418719212
P31938	Q12152	0.029540229885057473
P31938	Q12236	0.030098522167487686
P31938	Q12263	0.026108374384236452
P31938	Q12469	0.03366174055829228
P32067	P33399	0.023333333333333338
P32233	P39729	0.15911330049261083
P32233	P53295	0.12101806239737274
P32883	P01119	0.06338259441707718
P32883	P01120	0.06403940886699508
P32883	P01123	0.035467980295566505
P32883	P06780	0.021954022988505746
P32883	P06781	0.022709359605911333
P32883	P07560	0.03284072249589491
P32883	P13856	0.053858784893267654
P32883	P19073	0.024400656814449917
P32883	P25378	0.028456486042692943
P32883	P32835	0.022183908045977016
P32883	P32836	0.022183908045977016
P32883	P32939	0.02908045977011494
P32883	P36017	0.031379310344827584
P32883	P36018	0.023399014778325122
P32883	P36019	0.02630541871921182
P32883	P38555	0.02916256157635468
P32883	P51996	0.026174055829228243
P32883	Q99260	0.028390804597701144
P33173	P17119	0.05714285714285714
P33173	P27895	0.035467980295566505
P33173	P28742	0.0638752052545156
P33173	P28743	0.04909688013136289
P33173	P32364	0.03596059113300493
P33173	P53086	0.07126436781609195
P33174	P17119	0.0651888341543514
P33174	P27895	0.04146141215106732
P33174	P28742	0.07914614121510673
P33174	P28743	0.06305418719211822
P33174	P32364	0.04532019704433497
P33174	P53086	0.07848932676518884
P33175	P17119	0.05829228243021346
P33175	P27895	0.036157635467980294
P33175	P28742	0.07257799671592775
P33175	P28743	0.054679802955665026
P33175	P32364	0.04663382594417077
P33175	P53086	0.07077175697865352
P33609	P13382	0.2077175697865353
P33609	P14284	0.03596059113300493
P33609	P15436	0.06239737274220033
P33610	P20457	0.09507389162561576
P33611	P38121	0.04909688013136289
P34022	P41920	0.05155993431855501
P34152	P00546	0.02302134646962233
P34152	P05986	0.032315270935960594
P34152	P06244	0.03110016420361248
P34152	P06245	0.027635467980295567
P34152	P06782	0.027126436781609194
P34152	P06784	0.023333333333333338
P34152	P08458	0.03257799671592775
P34152	P13185	0.027257799671592774
P34152	P13186	0.02745484400656814
P34152	P14681	0.021379310344827585
P34152	P17157	0.024400656814449917
P34152	P21965	0.022692939244663382
P34152	P22216	0.023908045977011492
P34152	P23293	0.022955665024630544
P34152	P23561	0.02568144499178982
P34152	P24719	0.022955665024630544
P34152	P25341	0.027816091954022983
P34152	P25389	0.023513957307060754
P34152	P25390	0.029293924466338262
P34152	P27466	0.023908045977011492
P34152	P27636	0.03431855500821018
P34152	P32490	0.024334975369458126
P34152	P32562	0.03284072249589491
P34152	P32944	0.023218390804597703
P34152	P34244	0.021806239737274222
P34152	P38070	0.022200328407224957
P34152	P38147	0.02637110016420361
P34152	P38692	0.027701149425287355
P34152	P38991	0.03292282430213465
P34152	P53104	0.03661740558292283
P34152	P53599	0.02535303776683087
P34152	P53739	0.025418719211822663
P34152	Q01389	0.029605911330049264
P34152	Q03497	0.028210180623973728
P34152	Q03957	0.022692939244663382
P34152	Q12152	0.0328735632183908
P34152	Q12236	0.02282430213464696
P34152	Q12263	0.02308702791461412
P35123	P32571	0.04014778325123153
P35123	P36026	0.02574712643678161
P35123	P39538	0.06486042692939245
P35123	P39944	0.03430213464696223
P35123	P40453	0.024121510673234807
P35123	P50102	0.025779967159277502
P35123	P53874	0.02446633825944171
P35235	P25044	0.034154351395730705
P35235	P40048	0.021510673234811165
P35276	P01119	0.03267651888341543
P35276	P01120	0.030673234811165847
P35276	P01123	0.061083743842364535
P35276	P06780	0.024926108374384238
P35276	P06781	0.022528735632183907
P35276	P07560	0.06321839080459771
P35276	P13856	0.027684729064039407
P35276	P19073	0.02275862068965517
P35276	P25378	0.025812807881773397
P35276	P32835	0.030049261083743842
P35276	P32836	0.02998357963875205
P35276	P32939	0.03776683087027915
P35276	P36017	0.03908045977011494
P35276	P36018	0.03842364532019704
P35276	P36019	0.0374384236453202
P35276	P38146	0.031231527093596056
P35276	P38555	0.053201970443349754
P35276	P38987	0.019983579638752053
P35276	P48559	0.022134646962233172
P35276	P51996	0.054187192118226604
P35276	Q00245	0.021116584564860427
P35276	Q00246	0.026929392446633827
P35276	Q99260	0.04499178981937603
P35278	P01119	0.0329064039408867
P35278	P01120	0.03154351395730706
P35278	P01123	0.052216748768472904
P35278	P06780	0.026863711001642036
P35278	P06781	0.025418719211822663
P35278	P07560	0.04564860426929392
P35278	P13856	0.029458128078817734
P35278	P25378	0.024400656814449917
P35278	P32835	0.0361247947454844
P35278	P32836	0.035139573070607555
P35278	P32939	0.03875205254515599
P35278	P36017	0.06995073891625615
P35278	P36018	0.06239737274220033
P35278	P36019	0.059770114942528735
P35278	P38146	0.03940886699507389
P35278	P38555	0.05188834154351396
P35278	P38987	0.02574712643678161
P35278	P51996	0.05090311986863711
P35278	Q00245	0.023645320197044337
P35278	Q00246	0.02479474548440066
P35278	Q99260	0.05188834154351396
P35279	P01119	0.0332183908045977
P35279	P01120	0.03047619047619048
P35279	P01123	0.04564860426929392
P35279	P06780	0.027832512315270935
P35279	P07560	0.04351395730706076
P35279	P13856	0.027684729064039407
P35279	P25378	0.022134646962233172
P35279	P32835	0.02998357963875205
P35279	P32836	0.030344827586206897
P35279	P32939	0.0367816091954023
P35279	P36017	0.05024630541871921
P35279	P36018	0.04696223316912972
P35279	P36019	0.04926108374384237
P35279	P38146	0.0374384236453202
P35279	P38555	0.04400656814449918
P35279	P38987	0.021182266009852218
P35279	P48559	0.02308702791461412
P35279	P51996	0.04532019704433497
P35279	Q00246	0.02315270935960591
P35279	Q99260	0.08505747126436781
P35282	P01119	0.031609195402298854
P35282	P01120	0.029720853858784892
P35282	P01123	0.04499178981937603
P35282	P06780	0.03149425287356322
P35282	P06781	0.02568144499178982
P35282	P07560	0.047126436781609195
P35282	P13856	0.030164203612479474
P35282	P25378	0.02175697865353038
P35282	P32835	0.03326765188834154
P35282	P32836	0.032315270935960594
P35282	P32939	0.03891625615763547
P35282	P36017	0.05057471264367816
P35282	P36018	0.04729064039408867
P35282	P36019	0.046469622331691295
P35282	P38146	0.03694581280788178
P35282	P38555	0.042692939244663386
P35282	P38987	0.024220032840722498
P35282	P51996	0.041707717569786536
P35282	Q00245	0.024220032840722498
P35282	Q00246	0.02922824302134647
P35282	Q99260	0.04729064039408867
P35283	P01119	0.031165845648604272
P35283	P01120	0.028013136288998357
P35283	P01123	0.0548440065681445
P35283	P06780	0.024351395730706077
P35283	P07560	0.05894909688013136
P35283	P13856	0.02922824302134647
P35283	P19073	0.020180623973727423
P35283	P25378	0.029277504105090314
P35283	P32835	0.028637110016420362
P35283	P32836	0.028637110016420362
P35283	P32939	0.04006568144499179
P35283	P36017	0.04252873563218391
P35283	P36018	0.033497536945812804
P35283	P36019	0.03431855500821018
P35283	P38146	0.02801313628899836
P35283	P38555	0.04893267651888342
P35283	P38987	0.024220032840722498
P35283	P48559	0.026436781609195402
P35283	P51996	0.047619047619047616
P35283	Q00245	0.02403940886699507
P35283	Q00246	0.023218390804597703
P35283	Q99260	0.04597701149425287
P35285	P01119	0.031198686371100164
P35285	P01120	0.030426929392446636
P35285	P01123	0.04860426929392447
P35285	P07560	0.047126436781609195
P35285	P13856	0.02568144499178982
P35285	P19073	0.021116584564860427
P35285	P19146	0.018981937602627258
P35285	P32835	0.026436781609195402
P35285	P32836	0.026436781609195402
P35285	P32939	0.041379310344827586
P35285	P36017	0.052873563218390804
P35285	P36018	0.04663382594417077
P35285	P36019	0.04860426929392447
P35285	P38146	0.0316256157635468
P35285	P38555	0.04729064039408867
P35285	P38987	0.028472906403940887
P35285	P48559	0.020689655172413793
P35285	P51996	0.047947454844006566
P35285	Q00246	0.023382594417077178
P35285	Q99260	0.047619047619047616
P35290	P01123	0.03036124794745484
P35290	P06780	0.021362889983579637
P35290	P07560	0.029852216748768475
P35290	P19073	0.020492610837438426
P35290	P32835	0.022446633825944168
P35290	P32836	0.022134646962233172
P35290	P32939	0.03362889983579639
P35290	P36017	0.03842364532019704
P35290	P36018	0.035139573070607555
P35290	P36019	0.0361247947454844
P35290	P38146	0.03185550082101806
P35290	P38555	0.03272577996715928
P35290	P51996	0.034646962233169126
P35290	Q00245	0.020985221674876847
P35290	Q00246	0.023842364532019704
P35290	Q99260	0.03645320197044335
P35292	P01119	0.027701149425287355
P35292	P01120	0.02825944170771757
P35292	P01123	0.04367816091954023
P35292	P06780	0.023908045977011492
P35292	P07560	0.04220032840722496
P35292	P13856	0.026174055829228243
P35292	P19073	0.01986863711001642
P35292	P25378	0.025418719211822663
P35292	P32835	0.027947454844006566
P35292	P32836	0.026798029556650244
P35292	P32939	0.03110016420361248
P35292	P36017	0.05057471264367816
P35292	P36018	0.04499178981937603
P35292	P36019	0.04367816091954023
P35292	P38146	0.033825944170771755
P35292	P38555	0.04433497536945813
P35292	P48559	0.021050903119868635
P35292	P51996	0.041707717569786536
P35292	Q00246	0.025155993431855497
P35292	Q99260	0.04433497536945813
P35293	P01119	0.030426929392446636
P35293	P01120	0.02592775041050903
P35293	P01123	0.054187192118226604
P35293	P06780	0.024285714285714282
P35293	P06781	0.02226600985221675
P35293	P07560	0.053201970443349754
P35293	P13856	0.022889983579638753
P35293	P25378	0.021116584564860427
P35293	P32835	0.03277504105090312
P35293	P32836	0.03277504105090312
P35293	P32939	0.03940886699507389
P35293	P36017	0.04729064039408867
P35293	P36018	0.04302134646962233
P35293	P36019	0.04466338259441708
P35293	P38146	0.028341543513957308
P35293	P38555	0.04827586206896552
P35293	P38987	0.024400656814449917
P35293	P48559	0.021625615763546796
P35293	P51996	0.04860426929392447
P35293	Q00245	0.023908045977011492
P35293	Q00246	0.023908045977011492
P35293	Q99260	0.04400656814449918
P35294	P01119	0.02630541871921182
P35294	P01120	0.024022988505747127
P35294	P01123	0.05779967159277504
P35294	P06780	0.02479474548440066
P35294	P06781	0.02417077175697865
P35294	P07560	0.04975369458128079
P35294	P13856	0.030870279146141214
P35294	P25378	0.024926108374384238
P35294	P32835	0.033497536945812804
P35294	P32836	0.033497536945812804
P35294	P32939	0.041379310344827586
P35294	P36017	0.04334975369458128
P35294	P36018	0.03776683087027915
P35294	P36019	0.03940886699507389
P35294	P38146	0.03238095238095238
P35294	P38555	0.054187192118226604
P35294	P38987	0.01986863711001642
P35294	P48559	0.023973727422003283
P35294	P51996	0.05090311986863711
P35294	Q00245	0.02275862068965517
P35294	Q00246	0.029720853858784892
P35294	Q99260	0.04466338259441708
P35486	P16387	0.12643678160919541
P35546	P05986	0.02246305418719212
P35546	P06244	0.021871921182266007
P35546	P06245	0.023218390804597703
P35546	P06784	0.024532019704433493
P35546	P08018	0.027389162561576356
P35546	P08458	0.02619047619047619
P35546	P13185	0.023464696223316914
P35546	P13186	0.02257799671592775
P35546	P17157	0.02630541871921182
P35546	P22216	0.022889983579638753
P35546	P23561	0.026502463054187193
P35546	P25389	0.024105090311986866
P35546	P27636	0.030607553366174056
P35546	P32490	0.021313628899835797
P35546	P32491	0.02144499178981938
P35546	P32562	0.023645320197044337
P35546	P38692	0.026863711001642036
P35546	P38991	0.02395730706075534
P35546	P53739	0.02200328407224959
P35546	Q01389	0.024417077175697865
P35546	Q01919	0.02446633825944171
P35546	Q03002	0.026814449917898196
P35546	Q03407	0.02302134646962233
P35546	Q03497	0.026568144499178985
P35546	Q12236	0.022397372742200324
P35546	Q12263	0.02206896551724138
P35550	P15646	0.11789819376026273
P35564	P27825	0.06436781609195402
P35582	P25364	0.032807881773399016
P35582	P39521	0.02155993431855501
P35582	P40466	0.026174055829228243
P35582	P41813	0.028768472906403938
P35583	P25364	0.03244663382594418
P35583	P39521	0.02175697865353038
P35583	P40466	0.02788177339901478
P35583	P41813	0.029293924466338262
P35585	P38700	0.041215106732348114
P35585	Q00776	0.1579638752052545
P35585	Q99186	0.0645320197044335
P35700	P34227	0.034482758620689655
P35700	P34760	0.08013136288998358
P35700	Q04120	0.07684729064039408
P35761	P00546	0.030213464696223317
P35761	P06245	0.023908045977011492
P35761	P06782	0.032807881773399016
P35761	P06784	0.0293431855500821
P35761	P08018	0.028144499178981937
P35761	P08458	0.028522167487684727
P35761	P17157	0.027947454844006566
P35761	P21965	0.02200328407224959
P35761	P22216	0.03187192118226601
P35761	P25389	0.02732348111658456
P35761	P25390	0.033497536945812804
P35761	P27636	0.028407224958949095
P35761	P31374	0.027520525451559932
P35761	P32485	0.02357963875205255
P35761	P32490	0.024220032840722498
P35761	P32491	0.027504105090311988
P35761	P32562	0.028702791461412153
P35761	P34244	0.02617405582922824
P35761	P36002	0.023136288998357964
P35761	P38147	0.028341543513957308
P35761	P38691	0.02257799671592775
P35761	P38692	0.0361247947454844
P35761	P38990	0.027504105090311988
P35761	P39009	0.024860426929392446
P35761	P41808	0.021116584564860427
P35761	P43637	0.02504105090311987
P35761	P53104	0.026568144499178985
P35761	P53599	0.03366174055829228
P35761	P54199	0.07011494252873564
P35761	Q00772	0.026174055829228243
P35761	Q01389	0.03022988505747127
P35761	Q03306	0.03251231527093596
P35761	Q03407	0.0319376026272578
P35761	Q03497	0.027586206896551724
P35761	Q03533	0.024105090311986866
P35761	Q08217	0.029096880131362888
P35761	Q12152	0.03223316912972086
P35761	Q12236	0.034975369458128076
P35761	Q12263	0.028341543513957308
P35822	P25044	0.042364532019704436
P35822	P40048	0.021806239737274222
P35831	P25044	0.03300492610837438
P35831	P29461	0.03111658456486043
P35917	P05986	0.02282430213464696
P35917	P06244	0.02226600985221675
P35917	P23561	0.023776683087027916
P35917	P32485	0.022200328407224957
P35917	P32490	0.02426929392446634
P35917	P32491	0.024597701149425288
P35917	P38692	0.024597701149425288
P35917	P48562	0.023842364532019704
P35917	Q01389	0.02947454844006568
P35917	Q03497	0.024220032840722498
P35917	Q12469	0.026436781609195402
P35918	P05986	0.021642036124794747
P35918	P06244	0.02091954022988506
P35918	P06784	0.02308702791461412
P35918	P08458	0.020985221674876847
P35918	P23561	0.02522167487684729
P35918	P27636	0.023218390804597703
P35918	P32485	0.02169129720853859
P35918	P32490	0.023333333333333338
P35918	P32491	0.02630541871921182
P35918	P38991	0.02169129720853859
P35918	P48562	0.024220032840722498
P35918	Q01389	0.029852216748768475
P35918	Q03497	0.023776683087027916
P35918	Q12469	0.02302134646962233
P35969	P05986	0.022397372742200328
P35969	P06244	0.021379310344827585
P35969	P06245	0.021871921182266007
P35969	P08458	0.020985221674876847
P35969	P23561	0.025155993431855497
P35969	P27636	0.02246305418719212
P35969	P32485	0.024022988505747127
P35969	P32490	0.024729064039408867
P35969	P32491	0.0239080459770115
P35969	P38692	0.025484400656814447
P35969	P38991	0.0245320197044335
P35969	P48562	0.023513957307060754
P35969	Q00772	0.02302134646962233
P35969	Q01389	0.030673234811165847
P35969	Q03497	0.023399014778325122
P35969	Q03957	0.021510673234811165
P35969	Q12469	0.024400656814449917
P35979	P0CX53	0.08177339901477833
P35979	P0CX54	0.08177339901477833
P35980	P0CX49	0.05894909688013136
P35980	P0CX50	0.05894909688013136
P35991	P00546	0.022397372742200328
P35991	P05986	0.03316912972085386
P35991	P06244	0.03284072249589491
P35991	P06245	0.03142857142857143
P35991	P06782	0.02781609195402299
P35991	P08458	0.02275862068965517
P35991	P13185	0.030738916256157635
P35991	P13186	0.030164203612479474
P35991	P16892	0.02174055829228243
P35991	P17157	0.025057471264367814
P35991	P22517	0.025155993431855497
P35991	P23293	0.022889983579638753
P35991	P23561	0.027323481116584565
P35991	P24583	0.02417077175697865
P35991	P27466	0.024400656814449917
P35991	P27636	0.029589490968801313
P35991	P31374	0.022889983579638753
P35991	P32485	0.020985221674876847
P35991	P32490	0.026995073891625615
P35991	P32491	0.02719211822660099
P35991	P38070	0.023382594417077178
P35991	P38692	0.02574712643678161
P35991	P38991	0.02663382594417077
P35991	P39009	0.021871921182266007
P35991	P43637	0.024039408866995075
P35991	P48562	0.024729064039408867
P35991	Q01389	0.030410509031198685
P35991	Q01919	0.027323481116584565
P35991	Q03002	0.027635467980295567
P35991	Q03306	0.024039408866995075
P35991	Q03497	0.02807881773399015
P35991	Q03957	0.026436781609195402
P35991	Q08217	0.023513957307060754
P35991	Q12469	0.030476190476190476
P36371	P0CE68	0.027569786535303776
P36371	P12866	0.04967159277504105
P36371	P14772	0.03854679802955665
P36371	P32386	0.03777504105090312
P36371	P33311	0.09261083743842365
P36371	P38735	0.042389162561576356
P36371	P39109	0.037307060755336616
P36371	P40416	0.05697865353037767
P36371	P53049	0.03908866995073891
P36895	P06244	0.021313628899835797
P36895	P27636	0.021444991789819377
P36895	Q03497	0.02630541871921182
P36895	Q12469	0.021642036124794747
P36898	P27636	0.02169129720853859
P36898	Q12469	0.02174055829228243
P36916	P53145	0.05665024630541872
P36916	P53742	0.021182266009852218
P37040	P16603	0.10804597701149425
