fly	bakers	score
P40417	Q12469	0.04251184834123223
P40423	P06704	0.028815165876777248
P40423	P06787	0.0414218009478673
P40423	P53141	0.027393364928909952
P40427	P41817	0.028483412322274883
P40427	P53147	0.029668246445497627
P40791	P11746	0.02919431279620853
P40791	P38128	0.04244075829383886
P40791	Q12224	0.043886255924170614
P40792	P01119	0.039881516587677725
P40792	P01120	0.03879146919431279
P40792	P01123	0.03744075829383886
P40792	P06780	0.1
P40792	P06781	0.07772511848341232
P40792	P07560	0.03886255924170616
P40792	P13856	0.038341232227488156
P40792	P19073	0.13270142180094788
P40792	P25378	0.03137440758293839
P40792	P32835	0.034028436018957345
P40792	P32836	0.033933649289099525
P40792	P32939	0.03777251184834123
P40792	P36017	0.03815165876777251
P40792	P36018	0.029383886255924172
P40792	P36019	0.03630331753554502
P40792	P38146	0.033744075829383886
P40792	P38987	0.030118483412322275
P40792	P53879	0.09028436018957346
P40792	Q00245	0.08009478672985781
P40792	Q00246	0.08199052132701422
P40792	Q99260	0.03777251184834123
P40793	P01119	0.03521327014218009
P40793	P01120	0.034218009478672984
P40793	P01123	0.03469194312796209
P40793	P06780	0.09597156398104266
P40793	P06781	0.06966824644549763
P40793	P07560	0.040331753554502366
P40793	P13856	0.036161137440758294
P40793	P19073	0.15260663507109004
P40793	P25378	0.03194312796208531
P40793	P32835	0.030663507109004742
P40793	P32836	0.030663507109004742
P40793	P32939	0.036872037914691944
P40793	P36017	0.04071090047393365
P40793	P38146	0.029194312796208533
P40793	P53879	0.09289099526066351
P40793	Q00245	0.07203791469194312
P40793	Q00246	0.07819905213270142
P40796	P33399	0.033127962085308056
P40797	P25342	0.11990521327014218
P40797	P32457	0.1618483412322275
P40797	P32458	0.11042654028436019
P40797	P32468	0.11682464454976303
P40797	P41901	0.10023696682464454
P40797	Q04921	0.08104265402843602
P40797	Q07657	0.07819905213270142
P40798	P53971	0.13791469194312797
P40807	P08432	0.12511848341232226
P40808	P08432	0.11255924170616113
P40945	P11076	0.13412322274881516
P40945	P19146	0.13507109004739337
P40945	P20606	0.04834123222748815
P40945	P38116	0.1023696682464455
P40945	P39110	0.04052132701421801
P40945	P40994	0.1
P40945	Q02804	0.04881516587677725
P41042	P0CX35	0.1928909952606635
P41042	P0CX36	0.1928909952606635
P41092	P02406	0.08341232227488152
P41093	P0CX23	0.09146919431279621
P41093	P0CX24	0.09146919431279621
P41094	P0CX55	0.1004739336492891
P41094	P0CX56	0.1004739336492891
P41126	P40212	0.06635071090047394
P41126	Q12690	0.06777251184834124
P41374	P20459	0.13981042654028436
P41375	P09064	0.08767772511848342
P41572	P38720	0.3007109004739337
P41572	P53319	0.2985781990521327
P42124	P38827	0.04436018957345971
P42124	P46995	0.0471090047393365
P42207	P25342	0.11208530805687204
P42207	P32457	0.12582938388625592
P42207	P32458	0.11208530805687204
P42207	P32468	0.11895734597156397
P42207	P41901	0.09644549763033175
P42207	Q04921	0.07274881516587678
P42207	Q07657	0.06753554502369669
P42271	P02557	0.13364928909952606
P42271	P09733	0.10853080568720379
P42271	P09734	0.1061611374407583
P42271	P53378	0.1481042654028436
P42281	P31787	0.047867298578199054
P42325	P25296	0.03981042654028436
P42325	Q06389	0.1009478672985782
P43248	P25336	0.09146919431279621
P43248	P25846	0.0909952606635071
P43248	P25847	0.25687203791469193
P43248	P40965	0.05687203791469194
P43248	Q03834	0.095260663507109
P43248	Q12175	0.07701421800947868
P43332	P40567	0.02890995260663507
P45437	P41810	0.34928909952606635
P45594	Q03048	0.0471090047393365
P45843	P25371	0.08009478672985781
P45843	P32568	0.06954976303317535
P45843	P33302	0.06966824644549763
P45843	P40416	0.03744075829383886
P45843	P40550	0.05049763033175355
P45843	P51533	0.07203791469194312
P45843	P53756	0.07298578199052133
P45843	Q02785	0.06469194312796209
P45843	Q04182	0.07026066350710901
P45843	Q08234	0.08412322274881516
P45843	Q08409	0.0497867298578199
P45889	P32381	0.14881516587677726
P45889	P38696	0.18009478672985782
P45889	P47117	0.10118483412322275
P45889	P53946	0.036587677725118485
P45889	P60010	0.2037914691943128
P45889	P80428	0.04052132701421801
P45889	Q12509	0.03767772511848341
P45890	P32381	0.06255924170616113
P45890	P38696	0.05971563981042654
P45890	P47117	0.05900473933649289
P45890	P53946	0.030497630331753553
P45890	P60010	0.0895734597156398
P45890	Q12509	0.08364928909952607
P45891	P32381	0.14170616113744075
P45891	P38696	0.15639810426540285
P45891	P47117	0.10355450236966825
P45891	P53946	0.04080568720379146
P45891	P60010	0.23933649289099526
P45891	P80428	0.03860189573459716
P45891	Q12406	0.03886255924170616
P45891	Q12509	0.03360189573459716
P45975	P32481	0.04976303317535545
P45975	P38827	0.03995260663507109
P45975	P46995	0.036492890995260666
P46222	P0C0W9	0.12890995260663507
P46222	Q3E757	0.12890995260663507
P46223	P17076	0.1305687203791469
P46223	P29453	0.13009478672985783
P46415	P00330	0.046350710900473935
P46415	P00331	0.04739336492890995
P46415	P07246	0.04417061611374408
P46415	P32771	0.22796208530805687
P46415	P35497	0.040142180094786734
P46415	P38113	0.04199052132701422
P46415	P39713	0.03886255924170616
P46415	P39714	0.039431279620853084
P46415	Q07786	0.039620853080568716
P46415	Q07993	0.04251184834123223
P46461	P18759	0.290521327014218
P46461	P24004	0.06492890995260664
P46461	P25694	0.08009478672985781
P46461	P28737	0.04976303317535545
P46461	P32794	0.07026066350710901
P46461	P32795	0.05687203791469194
P46461	P33297	0.06445497630331753
P46461	P33298	0.05402843601895735
P46461	P33299	0.062322274881516586
P46461	P33760	0.07251184834123223
P46461	P38126	0.03175355450236967
P46461	P39925	0.060900473933649286
P46461	P39955	0.03734597156398104
P46461	P40327	0.05545023696682464
P46461	P40328	0.04170616113744076
P46461	P40340	0.06943127962085308
P46461	P40341	0.05900473933649289
P46461	P52917	0.04251184834123223
P46461	P53549	0.06777251184834124
P46461	Q01939	0.06587677725118483
P46461	Q07844	0.06765402843601895
P46863	P17119	0.08791469194312797
P46863	P27895	0.08388625592417062
P46863	P28742	0.17132701421800947
P46863	P28743	0.07393364928909953
P46863	P32364	0.05568720379146919
P46863	P53086	0.0971563981042654
P46867	P17119	0.10355450236966825
P46867	P27895	0.06062796208530806
P46867	P28742	0.11255924170616113
P46867	P28743	0.08744075829383886
P46867	P32364	0.06208530805687204
P46867	P53086	0.11090047393364928
P47938	P22217	0.03521327014218009
P47938	P22803	0.036872037914691944
P47938	P25372	0.030663507109004742
P47938	P32642	0.026113744075829386
P47938	Q03835	0.02900473933649289
P47947	P06704	0.03758293838862559
P47947	P06787	0.05023696682464455
P47948	P06704	0.030853080568720378
P47948	P06787	0.045829383886255924
P47948	P25296	0.027393364928909952
P47949	P06704	0.030284360189573457
P47949	P06787	0.045829383886255924
P47949	P25296	0.028483412322274883
P47980	P47976	0.042535545023696684
P47980	P47977	0.03585308056872038
P48148	P01119	0.03431279620853081
P48148	P01120	0.03796208530805687
P48148	P01123	0.04123222748815166
P48148	P06780	0.13554502369668248
P48148	P06781	0.09336492890995261
P48148	P07560	0.04251184834123223
P48148	P13856	0.036682464454976305
P48148	P19073	0.0962085308056872
P48148	P25378	0.036872037914691944
P48148	P32835	0.03495260663507109
P48148	P32836	0.03502369668246446
P48148	P32939	0.03540284360189574
P48148	P36017	0.039620853080568716
P48148	P36018	0.036872037914691944
P48148	P36019	0.040142180094786734
P48148	P38146	0.03213270142180095
P48148	P38555	0.03630331753554502
P48148	P51996	0.033222748815165876
P48148	P53879	0.07701421800947868
P48148	Q00245	0.09431279620853081
P48148	Q00246	0.09146919431279621
P48148	Q99260	0.03725118483412322
P48149	P0C0W1	0.10568720379146919
P48149	Q3E7Y3	0.1061611374407583
P48159	P0CX41	0.10284360189573459
P48159	P0CX42	0.10284360189573459
P48375	P20081	0.06587677725118483
P48375	P32472	0.04739336492890995
P48375	P38911	0.03959715639810427
P48375	Q06205	0.03879146919431279
P48423	P18963	0.03725118483412322
P48423	P19158	0.03495260663507109
P48423	P33314	0.046445497630331754
P48451	P06787	0.028104265402843602
P48451	P25296	0.0881516587677725
P48451	Q06389	0.03194312796208531
P48456	P14747	0.26587677725118486
P48456	P20604	0.10071090047393365
P48456	P23287	0.26445497630331755
P48456	P23594	0.11018957345971564
P48456	P23595	0.10995260663507109
P48456	P26570	0.09431279620853081
P48456	P32345	0.10639810426540285
P48456	P32598	0.10308056872037914
P48456	P32838	0.10355450236966825
P48456	P32945	0.08981042654028436
P48456	P33329	0.09146919431279621
P48456	P53043	0.08909952606635071
P48461	P14747	0.1
P48461	P20604	0.11753554502369669
P48461	P23287	0.1018957345971564
P48461	P23594	0.12962085308056873
P48461	P23595	0.12938388625592417
P48461	P26570	0.19881516587677725
P48461	P32345	0.12227488151658768
P48461	P32598	0.2559241706161137
P48461	P32838	0.11137440758293839
P48461	P32945	0.18578199052132702
P48461	P33329	0.19691943127962086
P48461	P53043	0.09194312796208531
P48462	P14747	0.0981042654028436
P48462	P20604	0.11943127962085308
P48462	P23287	0.0990521327014218
P48462	P23594	0.13033175355450238
P48462	P23595	0.12985781990521328
P48462	P26570	0.19407582938388626
P48462	P32345	0.11990521327014218
P48462	P32598	0.24739336492890995
P48462	P32838	0.11279620853080569
P48462	P32945	0.1815165876777251
P48462	P33329	0.1933649289099526
P48462	P53043	0.09336492890995261
P48554	P01119	0.04061611374407583
P48554	P01120	0.040331753554502366
P48554	P01123	0.03777251184834123
P48554	P06780	0.1
P48554	P06781	0.07677725118483412
P48554	P07560	0.038341232227488156
P48554	P13856	0.03777251184834123
P48554	P19073	0.13270142180094788
P48554	P25378	0.030853080568720378
P48554	P32835	0.03367298578199052
P48554	P32836	0.03360189573459716
P48554	P32939	0.036682464454976305
P48554	P36017	0.036682464454976305
P48554	P36018	0.028483412322274883
P48554	P36019	0.035781990521327016
P48554	P38146	0.03360189573459716
P48554	P38987	0.029383886255924172
P48554	P53879	0.0895734597156398
P48554	Q00245	0.07914691943127962
P48554	Q00246	0.08056872037914692
P48554	Q99260	0.03758293838862559
P48555	P01119	0.07748815165876777
P48555	P01120	0.07630331753554502
P48555	P01123	0.055924170616113746
P48555	P06780	0.03805687203791469
P48555	P06781	0.03488151658767772
P48555	P07560	0.05118483412322275
P48555	P13856	0.07582938388625593
P48555	P19073	0.040142180094786734
P48555	P25378	0.03521327014218009
P48555	P32835	0.036066350710900474
P48555	P32836	0.035971563981042655
P48555	P32939	0.043601895734597156
P48555	P36017	0.04739336492890995
P48555	P36018	0.03540284360189574
P48555	P36019	0.04834123222748815
P48555	P38146	0.029383886255924172
P48555	P38555	0.04976303317535545
P48555	P51996	0.04601895734597156
P48555	Q00245	0.029952606635071093
P48555	Q00246	0.035781990521327016
P48555	Q99260	0.044739336492890996
P48588	P0C0T4	0.03130331753554503
P48588	Q3E792	0.03229857819905214
P48591	P21524	0.5165876777251185
P48591	P21672	0.5071090047393365
P48592	P09938	0.2123222748815166
P48592	P49723	0.14928909952606634
P48593	P06704	0.028483412322274883
P48593	P06787	0.036492890995260666
P48593	P53141	0.02772511848341232
P48596	P51601	0.10900473933649289
P48598	P07260	0.06824644549763033
P48601	P18759	0.06706161137440758
P48601	P24004	0.06350710900473934
P48601	P25694	0.09644549763033175
P48601	P28737	0.06966824644549763
P48601	P32794	0.08447867298578199
P48601	P32795	0.08222748815165877
P48601	P32839	0.03559241706161137
P48601	P33297	0.1571090047393365
P48601	P33298	0.1760663507109005
P48601	P33299	0.14644549763033177
P48601	P33760	0.08246445497630332
P48601	P39925	0.08720379146919431
P48601	P39955	0.06492890995260664
P48601	P40327	0.29786729857819905
P48601	P40328	0.06824644549763033
P48601	P40340	0.09289099526066351
P48601	P40341	0.09052132701421801
P48601	P52917	0.06966824644549763
P48601	P53549	0.1428909952606635
P48601	Q01939	0.16398104265402844
P48601	Q07844	0.07725118483412323
P48602	P00830	0.05829383886255924
P48602	P07251	0.032488151658767776
P48602	P16140	0.04270142180094787
P48602	P17255	0.19644549763033176
P48603	P13517	0.11232227488151658
P48604	P38523	0.07109004739336493
P48605	P12612	0.11327014218009479
P48605	P34756	0.033412322274881515
P48605	P39076	0.0895734597156398
P48605	P39077	0.3033175355450237
P48605	P39078	0.10853080568720379
P48605	P39079	0.09691943127962085
P48605	P40413	0.11090047393364928
P48605	P42943	0.12559241706161137
P48605	P47079	0.08578199052132701
P48608	P40450	0.03165876777251185
P48608	P41832	0.03220379146919431
P48609	P00546	0.15355450236966825
P48609	P05986	0.03450236966824644
P48609	P06242	0.0990521327014218
P48609	P06244	0.036492890995260666
P48609	P06245	0.035781990521327016
P48609	P06782	0.04881516587677725
P48609	P06784	0.03869668246445498
P48609	P08458	0.043270142180094784
P48609	P11792	0.03587677725118483
P48609	P12688	0.0395260663507109
P48609	P13185	0.033222748815165876
P48609	P13186	0.03511848341232227
P48609	P14680	0.051421800947867295
P48609	P14681	0.08175355450236967
P48609	P15442	0.0304739336492891
P48609	P15790	0.05971563981042654
P48609	P16892	0.0867298578199052
P48609	P17157	0.14786729857819905
P48609	P18961	0.03886255924170616
P48609	P19454	0.058767772511848344
P48609	P21965	0.05260663507109005
P48609	P22211	0.038127962085308054
P48609	P22216	0.045829383886255924
P48609	P22517	0.03431279620853081
P48609	P23293	0.08862559241706161
P48609	P23561	0.04739336492890995
P48609	P25333	0.035781990521327016
P48609	P25341	0.029383886255924172
P48609	P25389	0.043530805687203786
P48609	P25390	0.04976303317535545
P48609	P27466	0.03540284360189574
P48609	P27636	0.04834123222748815
P48609	P31374	0.033933649289099525
P48609	P32485	0.07772511848341232
P48609	P32490	0.042274881516587676
P48609	P32491	0.0423696682464455
P48609	P32562	0.040142180094786734
P48609	P32581	0.053791469194312796
P48609	P34244	0.05071090047393365
P48609	P36002	0.03130331753554503
P48609	P36004	0.02976303317535545
P48609	P36005	0.07109004739336493
P48609	P38070	0.04180094786729858
P48609	P38147	0.03725118483412322
P48609	P38615	0.06777251184834124
P48609	P38692	0.04834123222748815
P48609	P38990	0.04078199052132701
P48609	P38991	0.03777251184834123
P48609	P39009	0.04436018957345971
P48609	P39073	0.07914691943127962
P48609	P41808	0.07393364928909953
P48609	P43565	0.03232227488151658
P48609	P43568	0.03488151658767772
P48609	P43637	0.040616113744075824
P48609	P47116	0.029952606635071093
P48609	P48562	0.03232227488151659
P48609	P50873	0.05924170616113744
P48609	P53104	0.04109004739336493
P48609	P53233	0.035971563981042655
P48609	P53599	0.042180094786729856
P48609	P53739	0.036682464454976305
P48609	P54199	0.04090047393364929
P48609	Q00772	0.08483412322274882
P48609	Q01389	0.052843601895734595
P48609	Q01919	0.040331753554502366
P48609	Q03002	0.04701421800947867
P48609	Q03306	0.04682464454976303
P48609	Q03407	0.04061611374407583
P48609	Q03497	0.04151658767772511
P48609	Q03785	0.030284360189573457
P48609	Q03957	0.09573459715639811
P48609	Q08217	0.02985781990521327
P48609	Q08732	0.034763033175355444
P48609	Q12100	0.03222748815165877
P48609	Q12152	0.042440758293838865
P48609	Q12222	0.05071090047393365
P48609	Q12236	0.04090047393364929
P48609	Q12263	0.04464454976303318
P48609	Q12310	0.03706161137440758
P48609	Q12469	0.03502369668246446
P48612	P33309	0.11279620853080569
P48809	P04147	0.02976303317535545
P48809	P27476	0.0304739336492891
P48809	P32588	0.030924170616113744
P48809	Q99383	0.05390995260663507
P48810	P27476	0.03139810426540284
P48810	P32588	0.03395734597156398
P48810	Q99383	0.06611374407582939
P49071	P00546	0.034123222748815164
P49071	P05986	0.06066350710900474
P49071	P06244	0.06113744075829384
P49071	P06245	0.05616113744075829
P49071	P06782	0.05758293838862559
P49071	P08018	0.03274881516587677
P49071	P08458	0.0437914691943128
P49071	P11792	0.05924170616113744
P49071	P12688	0.05853080568720379
P49071	P13185	0.05071090047393365
P49071	P13186	0.052132701421800945
P49071	P15442	0.03540284360189574
P49071	P15790	0.0304739336492891
P49071	P16892	0.03431279620853081
P49071	P18961	0.06184834123222749
P49071	P22209	0.029194312796208533
P49071	P22216	0.05971563981042654
P49071	P22517	0.06966824644549763
P49071	P24583	0.046350710900473935
P49071	P24719	0.06350710900473934
P49071	P25333	0.03860189573459715
P49071	P25341	0.046540284360189574
P49071	P25389	0.06635071090047394
P49071	P27466	0.07677725118483412
P49071	P27636	0.03431279620853081
P49071	P31374	0.03995260663507109
P49071	P32490	0.042890995260663506
P49071	P32491	0.04663507109004739
P49071	P32562	0.054502369668246446
P49071	P32581	0.036161137440758294
P49071	P32801	0.03241706161137441
P49071	P34244	0.06066350710900474
P49071	P36004	0.03360189573459716
P49071	P38070	0.04582938388625592
P49071	P38080	0.029952606635071093
P49071	P38147	0.04123222748815166
P49071	P38615	0.03824644549763033
P49071	P38622	0.06492890995260664
P49071	P38623	0.06895734597156399
P49071	P38691	0.03540284360189574
P49071	P38692	0.05260663507109005
P49071	P38970	0.030758293838862562
P49071	P38990	0.03433649289099526
P49071	P38991	0.06184834123222749
P49071	P39009	0.06872037914691943
P49071	P39073	0.031232227488151663
P49071	P41808	0.03706161137440758
P49071	P43637	0.050284360189573454
P49071	P48562	0.05118483412322275
P49071	P50873	0.031232227488151663
P49071	P53104	0.04928909952606635
P49071	P53233	0.03232227488151659
P49071	P53739	0.04691943127962085
P49071	P53974	0.033838862559241706
P49071	Q00772	0.038341232227488156
P49071	Q01919	0.05118483412322275
P49071	Q03002	0.054502369668246446
P49071	Q03306	0.03540284360189574
