mouse	rat	score
P16858	P04797	0.06315888554216867
P16879	D3ZML2	0.008631400602409639
P16879	D4AE59	0.006795933734939759
P16879	F1LP90	0.007506588855421686
P16879	F1M7Y5	0.006654743975903615
P16879	O08679	0.009977409638554216
P16879	O08775	0.013177710843373495
P16879	O08815	0.0074689382530120476
P16879	O08875	0.007577183734939759
P16879	O35346	0.020990210843373495
P16879	O54874	0.0066170933734939754
P16879	O88506	0.00812311746987952
P16879	O88764	0.008499623493975903
P16879	P05696	0.0072853915662650605
P16879	P11345	0.011059864457831326
P16879	P11730	0.006471197289156626
P16879	P15127	0.018637048192771084
P16879	P15791	0.00597703313253012
P16879	P20786	0.013648343373493976
P16879	P27791	0.00705007530120482
P16879	P32577	0.021413780120481927
P16879	P35465	0.006852409638554217
P16879	P35739	0.01821347891566265
P16879	P36506	0.008377259036144578
P16879	P53767	0.013507153614457831
P16879	P54645	0.008989081325301206
P16879	P68182	0.00701242469879518
P16879	P68403	0.00808546686746988
P16879	P70600	0.020754894578313254
P16879	P97756	0.006471197289156626
P16879	Q01986	0.008377259036144578
P16879	Q03114	0.007685429216867471
P16879	Q03351	0.016519201807228916
P16879	Q04589	0.01896649096385542
P16879	Q05030	0.013365963855421686
P16879	Q06226	0.007031249999999999
P16879	Q09137	0.008414909638554218
P16879	Q62689	0.012683546686746986
P16879	Q62844	0.021696159638554216
P16879	Q63433	0.007144201807228916
P16879	Q63531	0.008464326054216867
P16879	Q63538	0.007379518072289157
P16879	Q63604	0.017413403614457833
P16879	Q63699	0.007991340361445784
P16879	Q641Z4	0.007501882530120482
P16879	Q64725	0.018025225903614456
P16879	Q66HA1	0.01378953313253012
P16879	Q810W7	0.006720632530120482
P16879	Q8VHF0	0.009977409638554216
P16879	Q9JLS3	0.007972515060240963
P16879	Q9QY78	0.00913968373493976
P16879	Q9R012	0.006400602409638554
P16879	Q9WUD9	0.021837349397590362
P16879	Q9Z2P5	0.00859375
P17012	Q02975	0.012973770080321287
P17012	Q07120	0.009107916039156626
P17156	O88600	0.025555346385542167
P17156	P06761	0.07567771084337349
P17156	P14659	0.1222703313253012
P17156	P48721	0.0546875
P17156	P55063	0.10104480421686747
P17156	P63018	0.10589231927710843
P17156	Q63617	0.02084902108433735
P17182	P04764	0.08226656626506024
P17182	P07323	0.07153614457831325
P17183	P04764	0.07125376506024096
P17183	P07323	0.08283132530120482
P17426	P18484	0.1500847138554217
P17426	P62944	0.0069747740963855415
P17427	P18484	0.1823230421686747
P17427	P52303	0.00677710843373494
P17427	P62944	0.007431287650602409
P17710	P05708	0.08819653614457833
P17710	P27881	0.0774661144578313
P17742	P10111	0.03106174698795181
P17742	P24368	0.019954819277108432
P17742	P29117	0.02579066265060241
P17751	P48500	0.046027861445783136
P17809	P11167	0.09280873493975904
P17809	P19357	0.05939382530120482
P17879	O88600	0.02762612951807229
P17879	P06761	0.07567771084337349
P17879	P14659	0.1028332078313253
P17879	P48721	0.053934487951807226
P17879	P55063	0.10852786144578314
P17879	P63018	0.10523343373493976
P17879	Q63617	0.021649096385542167
P17918	P04961	0.04988704819277109
P17919	P23441	0.005868787650602409
P17919	P52947	0.00806664156626506
P18052	B2GV87	0.08913780120481928
P18052	O08617	0.01534262048192771
P18052	P04157	0.02453564257028112
P18052	P20417	0.015366152108433735
P18052	P41499	0.017272213855421686
P18052	Q03348	0.1507906626506024
P18052	Q63259	0.016048569277108432
P18052	Q64604	0.0572289156626506
P18111	P52947	0.006960655120481928
P18242	P24268	0.07087725903614457
P18469	P07151	0.0057087725903614455
P18572	P26453	0.06626506024096386
P18572	P97546	0.026167168674698794
P18653	D3ZML2	0.013201242469879517
P18653	D4AE59	0.008396084337349398
P18653	E9PSL7	0.013177710843373495
P18653	F1LP90	0.008574924698795179
P18653	F1M0Z1	0.01013742469879518
P18653	F1M7Y5	0.01618975903614458
P18653	O08679	0.01275414156626506
P18653	O08815	0.009615022590361445
P18653	O08875	0.015130835843373495
P18653	O35346	0.0071324359939759045
P18653	O54874	0.01341773343373494
P18653	O88506	0.00871140813253012
P18653	O88764	0.014001317771084338
P18653	P05696	0.01614269578313253
P18653	P08413	0.014919051204819277
P18653	P09216	0.015436746987951807
P18653	P09217	0.015436746987951807
P18653	P0C1X8	0.007210090361445783
P18653	P11275	0.014777861445783132
P18653	P11345	0.006635918674698795
P18653	P11730	0.015036709337349399
P18653	P15791	0.014966114457831324
P18653	P18265	0.007650131777108434
P18653	P19139	0.007367752259036145
P18653	P21708	0.008843185240963855
P18653	P27791	0.017413403614457833
P18653	P32577	0.006235881024096386
P18653	P35465	0.01032097138554217
P18653	P35739	0.007304216867469879
P18653	P36506	0.007765436746987951
P18653	P47196	0.017931099397590362
P18653	P49185	0.008372552710843372
P18653	P49186	0.00909262048192771
P18653	P49187	0.008579631024096385
P18653	P53767	0.006419427710843374
P18653	P54645	0.011765813253012049
P18653	P63086	0.00909262048192771
P18653	P63319	0.015596762048192771
P18653	P67999	0.022543298192771084
P18653	P68182	0.016848644578313254
P18653	P68403	0.016283885542168676
P18653	P70600	0.006419427710843374
P18653	P97756	0.01051863704819277
P18653	P97874	0.007144201807228916
P18653	P97924	0.010344503012048192
P18653	Q01986	0.007958396084337349
P18653	Q03114	0.007412462349397591
P18653	Q04589	0.007233621987951806
P18653	Q06226	0.01861351656626506
P18653	Q09137	0.01148343373493976
P18653	Q62689	0.007708960843373493
P18653	Q62844	0.006701807228915663
P18653	Q62868	0.013365963855421686
P18653	Q62915	0.012895331325301204
P18653	Q62925	0.00877964984939759
P18653	Q63092	0.011422251506024097
P18653	Q63285	0.006184111445783133
P18653	Q63433	0.015688535391566262
P18653	Q63454	0.0062688253012048185
P18653	Q63531	0.1382718373493976
P18653	Q63538	0.009087914156626506
P18653	Q63604	0.007163027108433734
P18653	Q63638	0.00991152108433735
P18653	Q63699	0.008518448795180723
P18653	Q641Z4	0.0065606174698795185
P18653	Q64725	0.0065982680722891564
P18653	Q66HA1	0.00846667921686747
P18653	Q7TNZ6	0.006231174698795181
P18653	Q7TPK6	0.007756024096385543
P18653	Q7TT49	0.012641189759036144
P18653	Q810W7	0.014471950301204819
P18653	Q8VHF0	0.012730609939759037
P18653	Q91XS8	0.010965737951807228
P18653	Q9JIH7	0.006988893072289157
P18653	Q9JLS3	0.007459525602409638
P18653	Q9QY78	0.008574924698795179
P18653	Q9R012	0.011459902108433735
P18653	Q9WUD9	0.0065982680722891564
P18653	Q9Z2A6	0.00843844126506024
P18653	Q9Z2P5	0.006487669427710844
P18654	D3ZML2	0.014519013554216868
P18654	D4AE59	0.009233810240963855
P18654	E9PSL7	0.013648343373493976
P18654	F1LP90	0.00832078313253012
P18654	F1M0Z1	0.011907003012048192
P18654	F1M7Y5	0.0168957078313253
P18654	O08679	0.013507153614457831
P18654	O08775	0.006485316265060242
P18654	O08815	0.009982115963855422
P18654	O08875	0.01609563253012048
P18654	O35346	0.009930346385542169
P18654	O54874	0.014274284638554216
P18654	O88506	0.009224397590361446
P18654	O88764	0.014401355421686747
P18654	P05696	0.016989834337349397
P18654	P08413	0.015766189759036143
P18654	P09216	0.01642507530120482
P18654	P09217	0.01590737951807229
P18654	P0C1X8	0.008226656626506025
P18654	P11275	0.015766189759036146
P18654	P11345	0.006941829819277108
P18654	P11730	0.01581325301204819
P18654	P15127	0.008010165662650602
P18654	P15791	0.016001506024096387
P18654	P18265	0.008151355421686747
P18654	P19139	0.007358339608433735
P18654	P21708	0.00885730421686747
P18654	P27791	0.018025225903614456
P18654	P32577	0.006998305722891566
P18654	P35465	0.010706890060240965
P18654	P35739	0.009083207831325301
P18654	P36506	0.008636106927710843
P18654	P47196	0.01854292168674699
P18654	P49185	0.008269013554216867
P18654	P49186	0.009182040662650602
P18654	P49187	0.008471385542168674
P18654	P53767	0.00755835843373494
P18654	P54645	0.012471762048192772
P18654	P63086	0.00909262048192771
P18654	P63319	0.016401543674698794
P18654	P67999	0.023719879518072293
P18654	P68182	0.017836972891566265
P18654	P68403	0.017116905120481928
P18654	P70600	0.00832078313253012
P18654	P97756	0.010612763554216868
P18654	P97874	0.0072853915662650605
P18654	P97924	0.01149519954819277
P18654	Q01986	0.008706701807228915
P18654	Q03114	0.008010165662650602
P18654	Q04589	0.00756777108433735
P18654	Q06226	0.019295933734939763
P18654	Q09137	0.01200112951807229
P18654	Q62689	0.008113704819277107
P18654	Q62844	0.00804781626506024
P18654	Q62868	0.01378953313253012
P18654	Q62915	0.013836596385542169
P18654	Q62925	0.008892601656626507
P18654	Q63092	0.011826995481927711
P18654	Q63433	0.016234469126506022
P18654	Q63454	0.006993599397590361
P18654	Q63470	0.006586502259036144
P18654	Q63531	0.11558734939759036
P18654	Q63538	0.009431475903614457
P18654	Q63604	0.008518448795180723
P18654	Q63638	0.01080101656626506
P18654	Q63699	0.008899661144578314
P18654	Q641Z4	0.007106551204819277
P18654	Q64725	0.0075748305722891564
P18654	Q66HA1	0.008796121987951806
P18654	Q7TNZ6	0.006052334337349398
P18654	Q7TPK6	0.007167733433734939
P18654	Q7TT49	0.013662462349397591
P18654	Q810W7	0.01510730421686747
P18654	Q8VHF0	0.013601280120481929
P18654	Q91XS8	0.012095256024096385
P18654	Q9JIH7	0.007435993975903614
P18654	Q9JLS3	0.007520707831325301
P18654	Q9QY78	0.009478539156626506
P18654	Q9R012	0.012048192771084338
P18654	Q9WUD9	0.00753953313253012
P18654	Q9Z2A6	0.008405496987951807
P18654	Q9Z2P5	0.006781814759036144
P18760	P45592	0.031438253012048195
P18760	Q7M0E3	0.02287274096385542
P18762	P08485	0.01016566265060241
P18762	P08909	0.013977786144578314
P18762	P10608	0.07859563253012049
P18762	P14842	0.014495481927710843
P18762	P15823	0.02023719879518072
P18762	P18090	0.03746234939759036
P18762	P18901	0.021978539156626505
P18762	P19327	0.009718561746987951
P18762	P20272	0.006993599397590362
P18762	P25095	0.007435993975903614
P18762	P25099	0.008405496987951807
P18762	P30543	0.01148343373493976
P18762	P30680	0.010071536144578314
P18762	P30729	0.011295180722891566
P18762	P30937	0.01148343373493976
P18762	P31388	0.01637801204819277
P18762	P33535	0.01120105421686747
P18762	P61169	0.009591490963855422
P18762	P97639	0.0065606174698795185
P18828	P26260	0.047063253012048195
P18828	P33671	0.008551393072289156
P18828	P34900	0.006485316265060242
P18828	P34901	0.006089984939759035
P18872	P04897	0.04866340361445783
P18872	P08753	0.04922816265060241
P18872	P10824	0.04988704819277109
P18872	P19627	0.04047439759036144
P18872	P59215	0.06937123493975904
P18872	P63095	0.025037650602409638
P18872	P82471	0.03228539156626506
P18872	Q6Q7Y5	0.026920180722891568
P18911	P06211	0.01430722891566265
P18911	P06536	0.0092761671686747
P18911	P22449	0.014448418674698794
P18911	Q62986	0.01331890060240964
P18911	Q63503	0.010636295180722892
P19091	P06211	0.015295557228915662
P19091	P06536	0.03708584337349398
P19091	P22449	0.01011859939759036
P19091	Q62986	0.014730798192771084
P19091	Q63503	0.0065982680722891564
P19096	P12785	0.45270143072289154
P19096	Q3MIE4	0.00705007530120482
P19123	O88751	0.007991340361445784
P19123	P02600	0.00675828313253012
P19123	P13832	0.005581701807228915
P19123	P16409	0.007247740963855422
P19123	P17209	0.006541792168674699
P19123	P18666	0.0055628765060240955
P19123	P63100	0.005440512048192771
P19123	Q64119	0.007435993975903614
P19123	Q64122	0.005581701807228915
P19137	P97846	0.007195971385542167
P19137	Q07310	0.01051863704819277
P19137	Q63374	0.010509224397590361
P19157	P04906	0.03812123493975904
P19157	P08010	0.010071536144578314
P19221	D3ZTE0	0.01148343373493976
P19221	P06866	0.009600903614457831
P19221	P19637	0.013836596385542169
P19221	Q01177	0.012417168674698793
P19246	P12839	0.03567394578313253
P19246	P16884	0.14815512048192772
P19246	P19527	0.02244917168674699
P19246	P21807	0.0208019578313253
P19246	P23565	0.029508659638554216
P19246	P31000	0.026214231927710843
P19246	P47819	0.02188441265060241
P19246	P48675	0.023578689759036143
P19246	P48679	0.007958396084337349
P19246	P70615	0.008141942771084338
P19246	Q10758	0.015719126506024098
P19246	Q5BJY9	0.010353915662650603
P19246	Q63279	0.01171875
P19246	Q6IFU8	0.012189382530120483
P19246	Q6IFV1	0.01143637048192771
P19246	Q6IG00	0.013224774096385542
P19246	Q6IMF3	0.009436182228915662
P19253	P35427	0.03802710843373494
P19639	P04906	0.009695030120481929
P19639	P08010	0.03595632530120482
P19783	P10888	0.031908885542168676
P19785	P06211	0.11521084337349398
P19785	P06536	0.01581325301204819
P19785	P22449	0.012048192771084338
P19785	Q62986	0.04339231927710843
P19785	Q63503	0.008918486445783132
P20029	O88600	0.02706137048192771
P20029	P06761	0.12415286144578314
P20029	P14659	0.07572477409638555
P20029	P48721	0.0572289156626506
P20029	P55063	0.07680722891566265
P20029	P63018	0.07760730421686747
P20029	Q63617	0.02033132530120482
P20067	P41135	0.02762612951807229
P20108	O35244	0.0058546686746987955
P20108	P35704	0.025743599397590362
P20108	Q63716	0.025367093373493976
P20108	Q9Z0V5	0.0260730421686747
P20108	Q9Z0V6	0.046639683734939756
P20152	P12839	0.03068524096385542
P20152	P16884	0.0260730421686747
P20152	P19527	0.031438253012048195
P20152	P21263	0.00964796686746988
P20152	P21807	0.04447477409638554
P20152	P23565	0.034826807228915665
P20152	P31000	0.08819653614457831
P20152	P47819	0.04574548192771084
P20152	P48675	0.05073418674698795
P20152	P48679	0.012707078313253012
P20152	P70615	0.012424698795180723
P20152	Q10758	0.023108057228915662
P20152	Q5BJY9	0.01642507530120482
P20152	Q63279	0.01633094879518072
P20152	Q6IFU8	0.016472138554216868
P20152	Q6IFV1	0.01642507530120482
P20152	Q6IG00	0.01981362951807229
P20152	Q6IMF3	0.01981362951807229
P20263	P10037	0.013836596385542169
P20357	P15146	0.30708772590361444
P20357	P19332	0.02390813253012048
P20357	Q5M7W5	0.013365963855421686
P20443	P29066	0.04249811746987952
P20443	P29067	0.03765060240963856
P20444	D3ZML2	0.011671686746987951
P20444	D4AE59	0.00963855421686747
P20444	E9PSL7	0.014683734939759037
P20444	F1LP90	0.008226656626506025
P20444	F1M0Z1	0.008913780120481928
P20444	F1M7Y5	0.02054310993975904
P20444	O08679	0.013742469879518071
P20444	O08815	0.00941265060240964
P20444	O08875	0.011153990963855422
P20444	O35346	0.006231174698795181
P20444	O54874	0.017036897590361446
P20444	O88506	0.008443147590361445
P20444	O88764	0.011106927710843373
P20444	P05696	0.1305534638554217
P20444	P08413	0.011671686746987951
P20444	P09216	0.0545933734939759
P20444	P09217	0.020246611445783134
P20444	P11275	0.011859939759036145
P20444	P11345	0.008847891566265061
P20444	P11730	0.012330572289156627
P20444	P15791	0.012142319277108434
P20444	P18265	0.007718373493975903
P20444	P21707	0.006146460843373495
P20444	P21708	0.006635918674698795
P20444	P27791	0.022496234939759035
P20444	P29101	0.006207643072289156
P20444	P30337	0.006231174698795181
P20444	P32577	0.007501882530120482
P20444	P35465	0.010259789156626505
P20444	P35739	0.00675828313253012
P20444	P36506	0.007718373493975903
P20444	P47196	0.029273343373493976
P20444	P47709	0.00705007530120482
P20444	P49185	0.006306475903614458
P20444	P49186	0.006231174698795181
P20444	P49187	0.006165286144578314
P20444	P53767	0.006165286144578314
P20444	P54645	0.01430722891566265
P20444	P63086	0.0066170933734939754
P20444	P63319	0.09431475903614457
P20444	P67999	0.02654367469879518
P20444	P68182	0.023060993975903613
P20444	P68403	0.10382153614457831
P20444	P97756	0.009930346385542169
P20444	P97874	0.0062688253012048185
P20444	P97924	0.007233621987951806
P20444	Q01986	0.00817488704819277
P20444	Q03114	0.007972515060240964
P20444	Q04589	0.008104292168674698
P20444	Q06226	0.02814382530120482
P20444	Q09137	0.013930722891566265
P20444	Q62689	0.0065982680722891564
P20444	Q62747	0.006530026355421686
P20444	Q62844	0.007868975903614458
P20444	Q62868	0.016519201807228916
P20444	Q62915	0.009695030120481929
P20444	Q62925	0.00988328313253012
P20444	Q63092	0.009045557228915662
P20444	Q63433	0.03026167168674699
P20444	Q63454	0.006419427710843374
P20444	Q63470	0.00703125
P20444	Q63531	0.016989834337349394
P20444	Q63538	0.006955948795180723
P20444	Q63638	0.007421875
P20444	Q63699	0.008556099397590363
P20444	Q641Z4	0.0062029367469879524
P20444	Q64725	0.0076524849397590355
P20444	Q66HA1	0.009930346385542169
P20444	Q7TT49	0.017319277108433735
P20444	Q810W7	0.01873117469879518
P20444	Q8VHF0	0.013648343373493976
P20444	Q91XS8	0.012518825301204819
P20444	Q925C0	0.006527673192771085
P20444	Q9JIH7	0.006617093373493977
P20444	Q9JKS6	0.007228915662650602
P20444	Q9JLS3	0.007868975903614458
P20444	Q9QY78	0.008885542168674699
P20444	Q9R012	0.012424698795180723
P20444	Q9WUD9	0.007934864457831325
P20444	Q9Z2A6	0.006852409638554217
P20612	P04897	0.04734563253012048
P20612	P08753	0.04725150602409638
P20612	P10824	0.04885165662650602
P20612	P19627	0.03849774096385542
P20612	P59215	0.04198042168674699
P20612	P63095	0.024284638554216868
P20612	P82471	0.03228539156626506
P20612	Q6Q7Y5	0.024849397590361446
P20917	P07722	0.11935240963855422
P20917	P13596	0.006607680722891566
P20917	Q62718	0.006217055722891568
P20917	Q62813	0.0065794427710843375
P20917	Q63155	0.00625
P20917	Q63198	0.006457078313253012
P20918	D3ZTE0	0.012575301204819277
P20918	P06866	0.009836219879518071
P20918	P19637	0.012528237951807228
P20918	Q01177	0.14114269578313254
P21107	P09495	0.02739081325301205
P21107	Q63610	0.028755647590361446
P21271	P02563	0.05285203313253012
P21271	P70569	0.3366905120481928
P21271	Q62812	0.050969503012048195
P21271	Q63355	0.04405120481927711
P21271	Q63357	0.04400414156626506
P21271	Q63358	0.025437688253012045
P21271	Q63862	0.046875
P21271	Q9JLT0	0.052993222891566265
P21271	Q9QYF3	0.21578501506024098
P21278	P04897	0.032944277108433735
P21278	P08753	0.03228539156626506
P21278	P10824	0.03275602409638554
P21278	P19627	0.029273343373493976
P21278	P59215	0.03181475903614458
P21278	P63095	0.02447289156626506
P21278	P82471	0.06419427710843373
P21278	Q6Q7Y5	0.029461596385542167
P21279	P04897	0.03303840361445783
P21279	P08753	0.033414909638554216
P21279	P10824	0.03416792168674699
P21279	P19627	0.03021460843373494
P21279	P59215	0.032473644578313254
P21279	P63095	0.025037650602409638
P21279	P82471	0.0702183734939759
P21279	Q6Q7Y5	0.03021460843373494
P21550	P04764	0.07163027108433735
P21550	P07323	0.07181852409638555
P21614	P02770	0.010104480421686747
P21619	P12839	0.010024472891566265
P21619	P16884	0.007177146084337349
P21619	P19527	0.01016566265060241
P21619	P21807	0.010636295180722892
P21619	P23565	0.011342243975903615
P21619	P31000	0.01303652108433735
P21619	P47819	0.011295180722891566
P21619	P48675	0.012989457831325301
P21619	P48679	0.05280496987951807
P21619	P70615	0.05548757530120482
P21619	Q10758	0.011153990963855422
P21619	Q5BJY9	0.008734939759036145
